"";"GSM109131";"GSM109132";"GSM109133";"GSM109134";"GSM109135";"GSM109136";"GSM109137";"GSM109138";"Sequence.Source";"Target.Description";"Representative.Public.ID";"Gene.Title";"Gene.Symbol";"ENTREZ_GENE_ID";"RefSeq.Transcript.ID";"Gene.Ontology.Biological.Process";"Gene.Ontology.Cellular.Component";"Gene.Ontology.Molecular.Function";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"211317_s_at";228;158,2;183,7;130,9;153,3;129,2;214,6;143,2;NA;NA;NA;NA;NA;8837;NA;NA;NA;NA;54,5249999999999;167,6375;3,05062194715481;0,0174668320619168;0,0362657141203312;-4,50191387443131
"211318_s_at";198,5;163,7;181,6;157,2;200,7;185,2;197,8;161,4;NA;NA;NA;NA;NA;8480;NA;NA;NA;NA;27,775;180,7625;2,73017893381623;0,0279490135309222;0,0525309039427214;-4,51383335665574
"211340_s_at";1288,8;772,8;1064;778,3;1173;707,2;964,3;705,9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;381,475;931,7875;5,77386509127516;0,000567826891380237;0,00324455818387432;-4,44516478638046
"211343_s_at";428,2;423,7;502,2;485;357,1;431,6;478,6;464,8;NA;NA;NA;NA;NA;1305;NA;NA;NA;NA;-9,75;446,4;-0,299008003475377;0,773201353400347;0,817817618888883;-4,61838161341187
"211345_x_at";2688;3121,7;2858,6;3297,6;2620;3677,6;3501,9;3900,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-582,225;3208,2375;-2,4045656153933;0,0454654261063785;0,0782506899891002;-4,52743506967139
"211375_s_at";274,7;319,9;301,7;317,2;254,9;360,2;272,9;263;NA;NA;NA;NA;NA;3609;NA;NA;NA;NA;-39,025;295,5625;-1,82711740293884;0,108335429927556;0,161789453567531;-4,55482686532915
"211378_x_at";4157,4;4450,6;4251,1;5251,6;4509,4;5064,9;4595;7377,4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1157,9;4957,175;-1,98641168213694;0,085347078448684;0,132001579978833;-4,54692978552394
"211383_s_at";211,4;120,1;173,7;150,9;171,6;115,3;208,5;84,5;NA;NA;NA;NA;NA;22884;NA;NA;NA;NA;73,6;154,5;4,23967841668886;0,00342916459551377;0,0111247547683899;-4,46912414682292
"211385_x_at";57,7;66,8;103;125,8;57,5;115,3;69,2;76;NA;NA;NA;NA;NA;6799;NA;NA;NA;NA;-24,125;83,9125;-1,34739613201668;0,217857574507444;0,29184297366482;-4,57912687207105
"211402_x_at";55;43,4;18,8;35,1;55,4;63,4;15,6;62,2;NA;NA;NA;NA;NA;2649;NA;NA;NA;NA;-14,825;43,6125;-1,06332270524338;0,321274071274478;0,404340854715261;-4,592833152686
"211404_s_at";643,2;653,3;621,5;683,1;610,3;767,5;656,3;688,5;NA;NA;NA;NA;NA;334;NA;NA;NA;NA;-65,2749999999999;665,4625;-2,60290872219311;0,0337752216115381;0,0611997122565862;-4,51897234043552
"211423_s_at";227,9;90,2;243,1;76,1;182,4;68,7;273,7;96;NA;NA;NA;NA;NA;6309;NA;NA;NA;NA;149,025;157,2625;7,61741394570073;9,6194287990749e-05;0,00105585588043601;-4,43017656967657
"211445_x_at";505,4;463,6;449,8;529,7;753,6;538,3;368;403,1;NA;NA;NA;NA;NA;83955;NA;NA;NA;NA;35,525;501,4375;0,440744408265265;0,67205476736909;0,733462797792872;-4,61549790914035
"211450_s_at";157,2;49,2;124,8;43,9;102;36,3;110,2;43,8;NA;NA;NA;NA;NA;2956;NA;NA;NA;NA;80,25;83,425;5,94381758633738;0,000474427723865925;0,00293794787777713;-4,44331584679804
"211452_x_at";396,1;358,1;515,5;497,9;479,8;388,1;454;524,4;NA;NA;NA;NA;NA;9208;NA;NA;NA;NA;19,225;451,7375;0,438723890491578;0,673453120999878;0,73461865009588;-4,61554613113807
"211454_x_at";142,3;96;221,6;276,3;180,7;140,4;136,9;192;NA;NA;NA;NA;NA;400949;NA;NA;NA;NA;-5,79999999999995;173,275;-0,145330060522655;0,888350747947801;0,912333589885741;-4,62030261523278
"211456_x_at";2329;1830,6;2217,2;2588,2;2176,3;1967,5;1866,7;3469,5;NA;NA;NA;NA;NA;645745;NA;NA;NA;NA;-316,65;2305,625;-0,907417989618012;0,392926004834666;0,475449026329354;-4,59971106427702
"211458_s_at";174;306,8;137,5;322,7;144,3;206,2;197,9;306,9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-122,225;224,5375;-4,32709663231765;0,00306723003833462;0,0103223403628513;-4,46730663744943
"211467_s_at";116,4;109,3;150,3;46,5;116,3;90;125,2;61,9;NA;NA;NA;NA;NA;4781;NA;NA;NA;NA;50,125;101,9875;3,0537938682178;0,0173867077105756;0,0361398857127758;-4,5018031010273
"211474_s_at";309,7;327;293,3;346;357,1;367,9;336,1;412,8;NA;NA;NA;NA;NA;5269;NA;NA;NA;NA;-39,3750000000001;343,7375;-1,76816292326274;0,118268466839947;0,173497904075295;-4,55779375017215
"211487_x_at";2690;3445,9;3588,5;4139,2;3174,8;4197,6;3564,2;4807,5;NA;NA;NA;NA;NA;6218;NA;NA;NA;NA;-893,175;3700,9625;-2,83243394306391;0,0240287422280564;0,0465883607730644;-4,50987170973085
"211505_s_at";285,8;284,2;192,5;269,2;259,8;294,1;204,2;219,4;NA;NA;NA;NA;NA;6780;NA;NA;NA;NA;-31,15;251,15;-1,19083143419141;0,270705322245327;0,351038374912571;-4,58682563095306
"211506_s_at";81,8;2663,2;112,6;3042,1;69,5;3184,5;58,4;2933,7;NA;NA;NA;NA;NA;3576;NA;NA;NA;NA;-2875,3;1518,225;-28,6443422548573;8,07925080783447e-09;7,47869316445211e-06;-4,40731661148013
"211518_s_at";215,8;116,7;241,4;63,1;188,7;74,6;249,3;57,6;NA;NA;NA;NA;NA;652;NA;NA;NA;NA;145,8;150,9;7,73810894592158;8,66750005945305e-05;0,000986460969881193;-4,42949424300737
"211527_x_at";18;108,4;13,8;149,7;6,1;125,1;2,7;91,6;NA;NA;NA;NA;NA;7422;NA;NA;NA;NA;-108,55;64,425;-7,85419794174001;7,85053198851677e-05;0,000943763087970176;-4,42886309323782
"211528_x_at";393,5;547,6;449,7;460,7;421,2;639,4;386,8;658,9;NA;NA;NA;NA;NA;3135;NA;NA;NA;NA;-163,85;494,725;-3,73725651413533;0,0066558721692904;0,0176536361166375;-4,48100066909308
"211529_x_at";260,9;424,2;225,7;307,7;317,9;376,6;252;457,7;NA;NA;NA;NA;NA;3135;NA;NA;NA;NA;-127,425;327,8375;-3,63948059608086;0,00760569554134465;0,0194753494866889;-4,48362402199395
"211531_x_at";48,2;64,3;15,9;68,8;72,7;30,3;60,2;50,2;NA;NA;NA;NA;NA;5542;NA;NA;NA;NA;-4,14999999999999;51,325;-0,26892975935416;0,795367356346397;0,835218433947417;-4,61885895432842
"211535_s_at";128,9;94,2;164,7;143,9;154,2;86,8;161;193,1;NA;NA;NA;NA;NA;2260;NA;NA;NA;NA;22,7;140,85;0,921900351388662;0,385803511102566;0,469181673015908;-4,59909818563658
"211542_x_at";4461,6;4742,6;5088,3;6069,6;4884,4;5724,7;5325,3;7225,5;NA;NA;NA;NA;NA;6204;NA;NA;NA;NA;-1000,7;5440,25;-2,03695075722726;0,0791018920644119;0,124245449243706;-4,54446960513992
"211546_x_at";152,3;102,7;137,9;99,5;141,1;127,6;158,6;155,8;NA;NA;NA;NA;NA;6622;NA;NA;NA;NA;26,075;134,4375;1,78167418590222;0,115918151977124;0,170635943832745;-4,55711212496812
"211547_s_at";153,7;100,4;132,9;79,2;108,5;101,6;75,7;66,1;NA;NA;NA;NA;NA;5048;NA;NA;NA;NA;30,875;102,2625;1,6606376062569;0,138644127491102;0,198717286215634;-4,56324506645053
"211554_s_at";102,3;111,7;54,9;114,2;94,3;107,1;67,8;128,7;NA;NA;NA;NA;NA;317;NA;NA;NA;NA;-35,6;97,625;-2,69751788088734;0,0293370174812855;0,0546038187302479;-4,51513016786769
"211559_s_at";67,9;241,3;60,7;226,7;60,5;261,9;63,7;179;NA;NA;NA;NA;NA;901;NA;NA;NA;NA;-164,025;145,2125;-9,29419553764427;2,51805778404665e-05;0,000461560822857924;-4,42268218382991
"211564_s_at";123,7;269,8;156,9;340,4;148;324,1;182,1;351,4;NA;NA;NA;NA;NA;8572;NA;NA;NA;NA;-168,75;237,05;-8,03151858854551;6,76413094258479e-05;0,00085771651267388;-4,42794396656231
"211573_x_at";229,6;203;219,1;162,5;160,5;242,4;229,7;247,3;NA;NA;NA;NA;NA;7052;NA;NA;NA;NA;-4,07499999999999;211,7625;-0,166512783754975;0,872236170044798;0,898442078714542;-4,62011527067976
"211596_s_at";189,7;205,8;177,8;206,9;153,6;257,7;165,9;188,6;NA;NA;NA;NA;NA;26018;NA;NA;NA;NA;-43;193,25;-2,54109216567435;0,0370445151607132;0,0660074549896058;-4,52155119602164
"211600_at";627;587,1;810,3;1473,7;618,1;571,4;481,2;525,6;NA;NA;NA;NA;NA;5800;NA;NA;NA;NA;-155,3;711,8;-0,721567659126576;0,492841555372571;0,573304801329695;-4,60700045420542
"211609_x_at";344,2;349,8;231,3;307,9;261,3;358,9;406,4;412,3;NA;NA;NA;NA;NA;5710;NA;NA;NA;NA;-46,4250000000002;334,0125;-1,11822306536913;0,298637651576272;0,380507803820742;-4,59028217377256
"211612_s_at";119,9;168;122,3;155,8;133,6;199;125,3;170,7;NA;NA;NA;NA;NA;3597;NA;NA;NA;NA;-48,1;149,325;-4,19963370296997;0,00361030835566274;0,0115239382800867;-4,46997971472812
"211623_s_at";644,8;596,7;570,7;517,3;579;594;713,5;683;NA;NA;NA;NA;NA;2091;NA;NA;NA;NA;29,25;612,375;0,672459261333076;0,521837072364294;0,599934402796789;-4,60872521983326
"211628_x_at";2178,4;3835,2;2164,4;4111;2416,9;3965,7;2162,5;4189,7;NA;NA;NA;NA;NA;2509;NA;NA;NA;NA;-1794,85;3127,975;-19,7690075605948;1,19904546179437e-07;2,20085297656597e-05;-4,40943733468613
"211630_s_at";125,6;110,2;105,4;88,4;141,2;105,8;92,2;133,7;NA;NA;NA;NA;NA;2937;NA;NA;NA;NA;6,57499999999997;112,8125;0,440913851206348;0,671937562362892;0,733462797792872;-4,61549385612685
"211662_s_at";1133,1;1329,6;959,3;1193,4;1093;1264,8;1037,8;1120,7;NA;NA;NA;NA;NA;7417;NA;NA;NA;NA;-171,325;1141,4625;-3,19968934900643;0,014090980912283;0,0308844940753038;-4,496856909459
"211665_s_at";56,4;86,7;53,9;87,5;51,8;103,5;53,9;70,4;NA;NA;NA;NA;NA;6655;NA;NA;NA;NA;-33,025;70,5125;-3,40942548745622;0,0104662702507374;0,0246312139714387;-4,49024273659474
"211666_x_at";2607,3;3063,3;2551,5;3706,6;2324,2;3331,8;2581,5;4128,2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1041,35;3036,8;-4,7938313338539;0,00172354196248199;0,00700259843425381;-4,45866888191363
"211668_s_at";110,9;169,4;85,9;121,6;111,7;153,6;100,6;177,6;NA;NA;NA;NA;NA;5328;NA;NA;NA;NA;-53,275;128,9125;-3,67647007770024;0,0072302133523748;0,0187560041845351;-4,48261871031363
"211671_s_at";47,6;260;64;257,2;59,2;230,9;58,8;230,3;NA;NA;NA;NA;NA;2908;NA;NA;NA;NA;-187,2;151;-17,1431225326614;3,35506905503099e-07;3,79095366022245e-05;-4,41075145256231
"211675_s_at";128,1;129,1;67,5;77,8;126,8;103,3;111,8;67,9;NA;NA;NA;NA;NA;29969;NA;NA;NA;NA;14,025;101,5375;0,725936919513693;0,490313242410625;0,570901414748136;-4,60684258723335
"211676_s_at";93,7;257,1;85,1;215;85,9;268,4;85,3;248,2;NA;NA;NA;NA;NA;3459;NA;NA;NA;NA;-159,675;167,3375;-12,3535034905781;3,47597557194242e-06;0,000145252078224426;-4,41551558303703
"211678_s_at";138,8;67,8;135,6;59,5;143,4;49,1;135,6;53,9;NA;NA;NA;NA;NA;55905;NA;NA;NA;NA;80,775;97,9625;9,53325258761285;2,11572832316828e-05;0,000416693443506263;-4,42188972807768
"211681_s_at";194,4;222,6;190,6;152,2;169,7;201,2;141,8;201,3;NA;NA;NA;NA;NA;10611;NA;NA;NA;NA;-20,2;184,225;-1,07070617648725;0,318152395333981;0,401230336894852;-4,59249353409951
"211684_s_at";788,1;784,2;870,9;671,6;656,7;618,9;809,8;536,9;NA;NA;NA;NA;NA;1781;NA;NA;NA;NA;128,475;717,1375;2,05675006478293;0,076779599426914;0,121145992959398;-4,5435126206485
"211697_x_at";173,7;222,1;193,4;221,8;226;253;161,3;255,2;NA;NA;NA;NA;NA;56902;NA;NA;NA;NA;-49,425;213,3125;-2,90958730227413;0,0214534860337106;0,0426306480970407;-4,50698107140213
"211698_at";254,1;124,2;210,9;87,2;277,5;62,9;126,9;63,4;NA;NA;NA;NA;NA;23741;NA;NA;NA;NA;132,925;150,8875;3,96918391626963;0,00487778512193558;0,0141764618352853;-4,4751995628693
"211703_s_at";191,1;188,7;192,7;197,2;206,9;122,8;175,7;152;NA;NA;NA;NA;NA;83941;NA;NA;NA;NA;26,425;178,3875;1,45444314553237;0,187102581235019;0,256515894438856;-4,57373554368989
"211708_s_at";106,8;115,8;77,8;62,6;26,7;105;28,3;32;NA;NA;NA;NA;NA;6319;NA;NA;NA;NA;-18,95;69,375;-0,728824504268813;0,488646971145208;0,569319336635302;-4,60673786861287
"211710_x_at";2181,9;2714,7;2239,3;2764,2;2178,9;3203,2;2560,4;3600,3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-780,475;2680,3625;-3,80521945434746;0,00607145713691568;0,0165797138914015;-4,47924064911015
"211711_s_at";53,5;124,9;48,2;140,6;45,9;159,9;59,3;118,8;NA;NA;NA;NA;NA;5728;NA;NA;NA;NA;-84,325;93,8875;-7,34406574976928;0,000122404883093237;0,00121399414410685;-4,4318277622881
"211714_x_at";2650;2758,1;3273,3;3088,7;2719,9;2868,5;3351,4;3713,6;NA;NA;NA;NA;NA;203068;NA;NA;NA;NA;-108,575;3052,9375;-0,428095484838467;0,680831288413144;0,740567366989151;-4,61579649741162
"211716_x_at";868,6;904,8;873;552,4;885,5;849,2;801,4;583,8;NA;NA;NA;NA;NA;396;NA;NA;NA;NA;134,575;789,8375;1,61212311903468;0,148874172231436;0,211145851014656;-4,56571471973846
"211719_x_at";2693,3;2882,6;3412,2;3568,3;3000,9;3596,7;2916,2;3839,4;NA;NA;NA;NA;NA;2335;NA;NA;NA;NA;-466,1;3238,7;-2,02625504194353;0,0803850126579665;0,125780754965981;-4,5449882040306
"211720_x_at";3674,7;4319;4385,9;5011,1;3856,2;4740,8;4577,4;5944,4;NA;NA;NA;NA;NA;6175;NA;NA;NA;NA;-880,275;4563,6875;-2,40533749325707;0,0454126935915809;0,0781957549143877;-4,52740108839462
"211727_s_at";219,2;131,5;190,9;89,7;193,4;101,2;191,9;79;NA;NA;NA;NA;NA;1353;NA;NA;NA;NA;98,5;149,6;6,99599072672465;0,000168105785033513;0,00148435537372994;-4,43416693964612
"211730_s_at";1003,5;818,1;1042,6;603;1193,8;781,3;1012,4;691,6;NA;NA;NA;NA;NA;5441;NA;NA;NA;NA;339,575;893,2875;5,69822206995957;0,000615827212897452;0,00342715865774795;-4,44602802748058
"211733_x_at";298,6;228,3;245,4;191,6;280,8;209,4;244,8;144,2;NA;NA;NA;NA;NA;6342;NA;NA;NA;NA;74,025;230,3875;3,42701977381899;0,010211143799266;0,0242569258601895;-4,48971360853229
"211746_x_at";1236,1;1304,7;1211;1275;1241,3;1412,9;1150,5;1273,3;NA;NA;NA;NA;NA;5682;NA;NA;NA;NA;-106,75;1263,1;-2,96778130811533;0,0197034146971516;0,0398226947700073;-4,50485646278945
"211747_s_at";314,5;281;313,9;246,3;324,4;269,9;291,6;179,3;NA;NA;NA;NA;NA;23658;NA;NA;NA;NA;66,9750000000001;277,6125;2,9417326642918;0,0204674733133394;0,041023582382637;-4,50580157773102
"211749_s_at";939,3;974;890;798;810,1;965,5;752,7;822,3;NA;NA;NA;NA;NA;9341;NA;NA;NA;NA;-41,9250000000001;868,9875;-0,740035572115197;0,482212874034587;0,563833747871178;-4,6063284053817
"211750_x_at";3227,9;2608,2;3881,3;2949,7;3126;3242,3;4144,6;3400,5;NA;NA;NA;NA;NA;84790;NA;NA;NA;NA;544,775;3322,5625;1,98864793140996;0,0850608026445617;0,13163212535188;-4,54682041699439
"211755_s_at";1386,6;1457,3;1158,1;1243,3;1380,6;1226,6;1271,6;1210,5;NA;NA;NA;NA;NA;515;NA;NA;NA;NA;14,8000000000004;1291,825;0,205777493188007;0,842541495702152;0,874668311613038;-4,61970185036677
"211758_x_at";662,7;513,9;623,2;536,2;619;503,6;583,7;411,7;NA;NA;NA;NA;NA;10190;NA;NA;NA;NA;130,8;556,75;4,40642221349808;0,0027747058873265;0,00968264245325224;-4,46571515828009
"211759_x_at";485,7;473,9;460,4;558,6;459,5;573,5;628,7;600,9;NA;NA;NA;NA;NA;1155;NA;NA;NA;NA;-43,15;530,15;-0,963861290173544;0,365709437756632;0,450015443845442;-4,59729045356586
"211761_s_at";253,5;290,4;305,6;209,2;364,7;245,7;235,2;234,9;NA;NA;NA;NA;NA;27101;NA;NA;NA;NA;44,7;267,4;1,42786057961977;0,194357005609799;0,26483287761453;-4,57508072774982
"211762_s_at";909,4;854,3;834,3;690,5;1009,4;699,4;898,5;589,5;NA;NA;NA;NA;NA;3838;NA;NA;NA;NA;204,475;810,6625;3,42849504061749;0,0101900560714803;0,0242171893115111;-4,48966941828901
"211763_s_at";172,9;218,8;202,2;284,8;194,7;255,2;182,1;210,2;NA;NA;NA;NA;NA;7320;NA;NA;NA;NA;-54,275;215,1125;-2,97873337845101;0,0193911790923833;0,0393635265639973;-4,50446193702767
"211764_s_at";118,3;98;128,3;97,3;112,5;79,5;93,4;56,9;NA;NA;NA;NA;NA;7321;NA;NA;NA;NA;30,2;98,025;2,27593167166384;0,0551808146087339;0,0923393324305237;-4,53320791419185
"211765_x_at";3981,9;4352,7;4275;5288,1;4129,2;5092,4;4519,8;6843,9;NA;NA;NA;NA;NA;5478;NA;NA;NA;NA;-1167,8;4810,375;-2,41317652321175;0,0448806659191738;0,0774843700699694;-4,52705643614446
"211769_x_at";257,2;372,7;327,2;471;302,2;512,2;294,5;616,2;NA;NA;NA;NA;NA;10955;NA;NA;NA;NA;-197,75;394,15;-4,12417054642618;0,00398067349181933;0,0123030943648105;-4,47163248949714
"211776_s_at";119,3;205,3;125,7;248,5;110,8;232,1;119,5;155,1;NA;NA;NA;NA;NA;23136;NA;NA;NA;NA;-91,425;164,5375;-4,55072806207632;0,00231776622578005;0,0085250818662135;-4,46295445532767
"211779_x_at";333,9;350,6;354,8;313,6;347,2;409,6;465,1;389,9;NA;NA;NA;NA;NA;161;NA;NA;NA;NA;9,32500000000005;370,5875;0,272279771565893;0,79288818504333;0,834034276464139;-4,6188081902835
"211783_s_at";258,3;261,7;282,8;169,9;239,4;275,1;236,4;191,3;NA;NA;NA;NA;NA;9112;NA;NA;NA;NA;29,7250000000001;239,3625;1,12807232087494;0,294716098281394;0,376461179819426;-4,58981851716619
"211784_s_at";436,6;330,4;474,7;297,4;465;281,8;579,6;346;NA;NA;NA;NA;NA;6426;NA;NA;NA;NA;175,075;401,4375;5,45500450334173;0,000803423138382568;0,00410437727938596;-4,44898544061257
"211787_s_at";1882,3;2264,4;2019,2;2204,1;1949,7;2610,7;2185,1;2732,7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-443,900000000001;2231,025;-3,39177052602912;0,0107291413310389;0,0251433126382235;-4,49077761394438
"211796_s_at";139,5;57,5;98;56,7;120,4;91,9;191,7;132,3;NA;NA;NA;NA;NA;28639;NA;NA;NA;NA;52,8;111;2,08299039194961;0,0738051078432966;0,116984466027874;-4,54225051058208
"211799_x_at";116;177,5;101,4;223,5;102,3;203,3;125,2;102,5;NA;NA;NA;NA;NA;3107;NA;NA;NA;NA;-65,475;143,9625;-2,5610909600507;0,0359526315803327;0,0642887687692106;-4,52071100741209
"211825_s_at";194,8;233,2;100,4;214,6;117;349,9;133,6;241,1;NA;NA;NA;NA;NA;2313;NA;NA;NA;NA;-123,25;198,075;-3,61280233042207;0,0078895210692734;0,0200541876515993;-4,48435897086225
"211828_s_at";133,5;64,7;135,5;70;116,1;75,3;129,5;79,3;NA;NA;NA;NA;NA;23043;NA;NA;NA;NA;56,325;100,4875;6,31216984917815;0,000325264380490465;0,0022883823629823;-4,4396997272344
"211833_s_at";139,1;53,1;108,6;155,3;53,4;136,4;218,9;105,8;NA;NA;NA;NA;NA;581;NA;NA;NA;NA;17,35;121,325;0,458149818419972;0,660066407404951;0,72328431836077;-4,61507428667172
"211858_x_at";1409,3;1724,3;1254,7;1373,5;1226;1972,6;2632,7;1609,7;NA;NA;NA;NA;NA;2778;NA;NA;NA;NA;-39,3500000000004;1650,35;-0,121457509302868;0,906578639935283;0,926257867218646;-4,62048355423239
"211862_x_at";272,4;215,1;219,7;190,2;188,9;236,9;360,4;236,9;NA;NA;NA;NA;NA;8837;NA;NA;NA;NA;40,5749999999999;240,0625;1,12293845835641;0,296754934474607;0,378543157113451;-4,59006041212018
"211864_s_at";519,3;651;585,1;601,9;478,6;831,7;594,4;698,3;NA;NA;NA;NA;NA;26509;NA;NA;NA;NA;-151,375;620,0375;-2,93194068482242;0,0207626876792192;0,0415104274191445;-4,50615932617427
"211911_x_at";331,8;466,6;292,3;460,9;370,9;555;353,6;675,9;NA;NA;NA;NA;NA;3106;NA;NA;NA;NA;-202,45;438,375;-4,1751495374772;0,00372618569616581;0,0117586564525596;-4,47051010862368
"211919_s_at";383;546,5;379,1;434,4;394,5;506,5;342,6;568,1;NA;NA;NA;NA;NA;7852;NA;NA;NA;NA;-139,075;444,3375;-4,73321835522706;0,0018541639206442;0,00734000457252878;-4,45969666055509
"211921_x_at";1685,4;2003,9;1706,2;1812,9;1961,9;1539,3;1709,4;1990,7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-70,9749999999999;1801,2125;-0,619583889148327;0,554221503330916;0,630251070741177;-4,61047610160273
"211924_s_at";122;112,1;132,6;111;78,7;79,4;157,6;100,7;NA;NA;NA;NA;NA;5329;NA;NA;NA;NA;21,925;111,7625;1,21865737852589;0,260590657394767;0,340019164686166;-4,58547925653231
"211926_s_at";919,1;940,9;1160,6;1098,9;949,9;1181,3;1067,9;950,1;NA;NA;NA;NA;NA;4627;NA;NA;NA;NA;-18,4249999999997;1033,5875;-0,251172083692651;0,808550194489861;0,845863209681049;-4,61911792391315
"211927_x_at";3234,4;3749,4;3315,9;3675,4;3158,5;3772,3;3646,3;4711,4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-638,35;3657,95;-2,63588264440366;0,0321544511363938;0,0587646665388388;-4,51761880260373
"211928_at";429,4;543,4;419,4;585,9;371,7;567,3;514,2;503,6;NA;NA;NA;NA;NA;1778;NA;NA;NA;NA;-116,375;491,8625;-3,62699172443972;0,00773716983383796;0,0197301383182443;-4,48396703596144
"211929_at";341;186,7;267;149,9;328,6;103,4;237,4;97,7;NA;NA;NA;NA;NA;220988;NA;NA;NA;NA;159,075;213,9625;5,26379541789464;0,000995675302774291;0,00473862950437739;-4,45152166665448
"211931_s_at";569,5;490,2;606;388,7;672,6;503,8;524,9;493,1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;124,3;531,1;3,27483872587365;0,012658351440646;0,0285558423644793;-4,49442101075258
"211932_at";346,9;254,8;324;229,8;349,3;252,7;327,2;207;NA;NA;NA;NA;NA;220988;NA;NA;NA;NA;100,775;286,4625;7,2445219534868;0,000133866985573049;0,00127093544935507;-4,43246820372342
"211933_s_at";689,1;587,9;580,8;442,2;546,8;542,1;719,5;665,7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;74,5750000000003;596,7625;1,30936575566484;0,229804151677367;0,305196618463915;-4,58102166101175
"211934_x_at";638,6;681,6;485,8;546,5;692;933;641;731,3;NA;NA;NA;NA;NA;23193;NA;NA;NA;NA;-108,75;668,725;-1,30827761978095;0,230154147877449;0,305588366557818;-4,58107567610935
"211935_at";626,3;528,9;438,6;432,7;535,2;560,3;655,3;641,6;NA;NA;NA;NA;NA;23204;NA;NA;NA;NA;22,975;552,3625;0,386692774906354;0,709921900140588;0,765612860850645;-4,61671836470991
"211936_at";2143,4;2148,6;2105,2;2057,3;2527,9;2340,2;2086,5;1994,2;NA;NA;NA;NA;NA;3309;NA;NA;NA;NA;80,6750000000011;2175,4125;0,691119962242891;0,510694629471789;0,590424223997984;-4,60808070594693
"211937_at";645,2;1012,6;604,5;1098,8;596,1;1024,9;772,6;1265,2;NA;NA;NA;NA;NA;1975;NA;NA;NA;NA;-445,775;877,4875;-6,90566135543136;0,000182895751630696;0,00155321560329799;-4,43482197343148
"211938_at";510,2;654,1;496,9;626,7;394,3;788,2;750,1;689,7;NA;NA;NA;NA;NA;1975;NA;NA;NA;NA;-151,8;613,775;-2,01117551859276;0,082228826306502;0,128250182899835;-4,54572125781474
"211939_x_at";2196,1;2321,3;2154,7;2151,4;2163,1;2142,7;1952;2378,4;NA;NA;NA;NA;NA;689;NA;NA;NA;NA;-131,974999999999;2182,4625;-1,78301460830504;0,115687419085556;0,170375536785167;-4,55704455329079
"211940_x_at";1873,3;2050,7;1846,4;2120,2;2089,3;1735,8;2264,5;2435,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-67,1750000000002;2051,9625;-0,427028167932928;0,681574284937464;0,741230385459698;-4,61582133273132
"211941_s_at";662,2;634,2;717,7;542,9;728;669,7;639,9;470,7;NA;NA;NA;NA;NA;5037;NA;NA;NA;NA;107,575;633,1625;2,36001584589392;0,0486168107949784;0,0828529509528414;-4,52940983305559
"211942_x_at";2005,4;2455;2195,9;2574;2133,4;2934,6;2044,8;2781,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-591,4;2390,575;-5,67511149202437;0,000631377949989504;0,00349086062539687;-4,44629693106177
"211943_x_at";2892,1;3077,7;3405,3;3245;3223,7;3598,5;3204;4184,7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-345,2;3353,875;-1,43146663384294;0,193358433178784;0,263731026000728;-4,57489845127501
"211944_at";77,1;83,1;119,5;134,6;80,7;97,5;77,3;130,6;NA;NA;NA;NA;NA;23215;NA;NA;NA;NA;-22,8;100,05;-1,38303341975245;0,207157575835465;0,279463972841917;-4,5773403262131
"211945_s_at";2021,3;1895,4;2044,4;2113,6;2132,2;1980,8;1656,3;2024;NA;NA;NA;NA;NA;3688;NA;NA;NA;NA;-39,9000000000003;1983,5;-0,384777232028717;0,711280810706038;0,766461906941269;-4,61675893310817
"211946_s_at";541,2;492,7;623,2;560,5;497,2;507,5;529,2;445,7;NA;NA;NA;NA;NA;23215;NA;NA;NA;NA;46,1;524,65;1,39110857548124;0,20479814217037;0,276818905235881;-4,57693421712493
"211948_x_at";215,2;191,7;254,7;241,5;204,7;224,3;281,8;248,5;NA;NA;NA;NA;NA;23215;NA;NA;NA;NA;12,6;232,8;0,596475155902765;0,568743719207692;0,643707423511712;-4,61120509200586
"211950_at";219,7;329,7;234;529,1;195,8;370,4;257,6;323,7;NA;NA;NA;NA;NA;23352;NA;NA;NA;NA;-161,45;307,5;-3,54182539815275;0,00870159498794402;0,0215464371658676;-4,48635526809689
"211951_at";268,8;115;250,9;190,7;325,2;151,3;283,3;177,9;NA;NA;NA;NA;NA;9221;NA;NA;NA;NA;123,325;220,3875;5,5805364681901;0,000699715831580544;0,00372243460593711;-4,4474233300297
